"Dataset"	"Disease"	"Tissue"	"Sample"	"Replicate"	"ORF1p"	"ORF2p"	"ORF0"	"ORF1p_variants"	"ORF2p_variants"	"HERV_proteins"	"PTMs"
"607"	"PXD004280"	"control"	NA	47	1	0	10.1537028411737	0	"ORF1p_HS_94_(10.154),ORF1p_HS_67_(5.786),ORF1p_PA2_28_(4.941)"	"ORF2p_HS_116_(10.154),ORF2p_PA3_1_(4.941),ORF2p_HS_54_(4.941),ORF2p_PA2_34_(4.941)"	"P61576_(4.941)"	NA
"608"	"PXD004280"	"inactive"	NA	48	1	0	34.7826086956522	0	"ORF1p_PA3_1_(29.333),ORF1p_HS_94_(19.444)"	"0"	"0"	NA
"609"	"PXD004280"	"activated"	NA	49	1	0	18.0758017492711	0	"ORF1p_HS_105_(41.337),ORF1p_HS_94_(20.859)"	"ORF2p_HS_116_(21.362),ORF2p_HS_78_(9.935)"	"0"	NA
"610"	"PXD004280"	"control"	NA	50	1	0	39.1304347826087	0	"0"	"0"	"0"	NA
"611"	"PXD004280"	"inactive"	NA	51	1	0	0	0	"0"	"0"	"0"	NA
"612"	"PXD004280"	"activated"	NA	52	1	0	68.8500727802038	0	"ORF1p_HS_94_(10.15),ORF1p_PA2_28_(7.498)"	"ORF2p_PA3_1_(10.15),ORF2p_HS_88_(10.15),ORF2p_HS_116_(10.15),ORF2p_PA2_2_(7.498),ORF2p_PA2_35_(5.318)"	"c(C9J7D0_(10.15), Q9N2J8_(5.318))"	NA
"613"	"PXD004280"	"control"	NA	53	1	0	0	0	"ORF1p_HS_94_(18.885)"	"ORF2p_PA2_26_(48.544),ORF2p_HS_116_(19.315)"	"0"	NA
"614"	"PXD004280"	"inactive"	NA	54	1	0	0	0	"ORF1p_HS_94_(25.41),ORF1p_HOT_3_(4.85),ORF1p_PA2_28_(4.85),ORF1p_HS_72_(4.85)"	"ORF2p_HS_116_(8.663)"	"P61576_(4.85)"	NA
"615"	"PXD004280"	"activated"	NA	55	1	0	0	0	"ORF1p_HS_94_(8.889)"	"0"	"0"	NA
"616"	"PXD004280"	"control"	NA	56	1	0	0	0	"ORF1p_HS_94_(20)"	"ORF2p_HOT_1_(60.357),ORF2p_HOT_1_(29.526)"	"0"	NA
"617"	"PXD004280"	"inactive"	NA	57	1	0	0	0	"ORF1p_HS_94_(42.494),ORF1p_PA2_32_(14.126),ORF1p_PA2_4_(2.687)"	"ORF2p_PA2_34_(14.759),ORF2p_HS_116_(13.301),ORF2p_HOT_4_(2.687)"	"0"	NA
"618"	"PXD004280"	"activated"	NA	58	1	0	40.7407407407407	0	"0"	"0"	"0"	NA
"619"	"PXD004280"	"control"	NA	59	1	0	0	0	"0"	"0"	"0"	NA
"620"	"PXD004280"	"inactive"	NA	60	1	0	0	0	"0"	"ORF2p_HS_116_(34.862)"	"0"	NA
"621"	"PXD004280"	"activated"	NA	61	1	0	9.04	0	"ORF1p_HS_37_(9.04),ORF1p_HS_94_(7.191)"	"ORF2p_PA2_25_(9.04),ORF2p_HS_89_(7.191),ORF2p_PA2_3_(7.191),ORF2p_HS_78_(7.191)"	"0"	NA
"622"	"PXD004280"	"healthy"	NA	62	1	0	0	0	"0"	"0"	"0"	NA
"623"	"PXD004280"	"healthy"	NA	63	1	0	0	0	"ORF1p_HS_105_(20.056),ORF1p_PA2_18_(7.246),ORF1p_HS_94_(7.246)"	"ORF2p_PA2_26_(7.246),ORF2p_HS_116_(7.246),ORF2p_HS_102_(7.246),ORF2p_HS_6_(7.083),ORF2p_HS_94_(7.083),ORF2p_PA2_34_(7.083),ORF2p_PA2_11_(7.083),ORF2p_PA2_29_(7.083),ORF2p_HS_78_(7.083)"	"Q9N2J8_(7.083)"	NA
"624"	"PXD004280"	"control"	NA	64	1	0	0	0	"ORF1p_HS_94_(14.622),ORF1p_PA2_20_(10.403)"	"ORF2p_HS_116_(14.622),ORF2p_PA2_14_(12.331),ORF2p_HS_101_(11.088),ORF2p_HS_6_(11.088),ORF2p_PA2_31_(10.403),ORF2p_PA2_2_(10.403)"	"0"	NA
"625"	"PXD004280"	"inactive"	NA	65	1	0	7.5	0	"ORF1p_PA2_20_(7.5),ORF1p_PA2_35_(5.374),ORF1p_HS_94_(5.374),ORF1p_HS_105_(5.374)"	"ORF2p_PA2_35_(7.5),ORF2p_HOT_6_(7.5),ORF2p_HS_116_(7.5),ORF2p_HS_10_(7.5),ORF2p_PA2_14_(7.5),ORF2p_PA2_2_(7.5),ORF2p_PA2_34_(7.5),ORF2p_HS_101_(5.374)"	"P61576_(5.374)"	NA
"626"	"PXD004280"	"activated"	NA	66	1	0	28.0471821756225	0	"ORF1p_HS_94_(8.487),ORF1p_PA2_35_(4.066)"	"ORF2p_HS_101_(9.945),ORF2p_HS_42_(9.945),ORF2p_HS_116_(8.96),ORF2p_HS_108_(8.15),ORF2p_PA2_26_(4.066),ORF2p_PA2_5_(4.066),ORF2p_HS_102_(4.066)"	"0"	NA
"627"	"PXD004280"	"control"	NA	67	1	0	0	0	"ORF1p_HS_94_(7.493)"	"ORF2p_PA2_2_(7.493),ORF2p_HS_101_(1.306),ORF2p_PA2_14_(1.306),ORF2p_PA2_24_(1.306)"	"0"	NA
"628"	"PXD004280"	"inactive"	NA	68	1	0	7.93166564978646	0	"ORF1p_PA2_35_(46.468),ORF1p_PA2_18_(7.019),ORF1p_HS_94_(7.019),ORF1p_PA2_21_(7.019),ORF1p_HS_105_(7.019)"	"ORF2p_HS_91_(7.932),ORF2p_PA2_34_(7.932),ORF2p_PA2_14_(7.85),ORF2p_HS_116_(7.019)"	"P61576_(7.665)"	NA
"629"	"PXD004280"	"activated"	NA	69	1	0	0	0	"ORF1p_HS_105_(49.452),ORF1p_HS_94_(9.719),ORF1p_PA2_34_(7.113),ORF1p_HS_102_(7.113),ORF1p_HS_26_(3.495)"	"ORF2p_HS_116_(9.832),ORF2p_HS_54_(7.113),ORF2p_HS_58_(7.113),ORF2p_HS_101_(7.113),ORF2p_PA2_11_(7.113),ORF2p_PA2_7_(3.495)"	"P61576_(3.495)"	NA
"630"	"PXD004280"	"control"	NA	70	1	0	0	0	"ORF1p_PA2_34_(23.785),ORF1p_HS_94_(9.149),ORF1p_PA3_1_(4.641),ORF1p_PA2_4_(4.641),ORF1p_HS_74_(4.39)"	"ORF2p_HS_116_(8.029),ORF2p_HS_101_(4.641),ORF2p_PA2_30_(4.641),ORF2p_PA2_14_(4.641),ORF2p_PA2_2_(4.641),ORF2p_PA2_34_(4.641),ORF2p_HS_103_(4.641),ORF2p_PA2_26_(4.39),ORF2p_HS_116_(4.39),ORF2p_HS_108_(4.39)"	"P62684_(4.641)"	NA
"631"	"PXD004280"	"inactive"	NA	71	1	0	5.07958008804605	0	"ORF1p_HS_94_(34.637),ORF1p_HS_105_(5.08)"	"ORF2p_PA2_26_(6.651),ORF2p_PA2_35_(5.08),ORF2p_HS_58_(5.08),ORF2p_HS_116_(5.08),ORF2p_PA2_11_(5.08),ORF2p_PA2_28_(5.08)"	"C9JL84_(5.08)"	NA
"632"	"PXD004280"	"activated"	NA	72	1	0	0	0	"0"	"0"	"0"	NA
"633"	"PXD004280"	"control"	NA	73	1	0	0	0	"ORF1p_HS_94_(7.764),ORF1p_PA3_1_(4.352),ORF1p_PA2_34_(4.352),ORF1p_HS_105_(4.352)"	"ORF2p_HS_116_(7.764),ORF2p_PA2_28_(7.764),ORF2p_PA2_23_(4.352),ORF2p_HS_108_(4.352)"	"c(P62684_(4.352), P61576_(4.352), Q9N2J8_(4.352))"	NA
"634"	"PXD004280"	"inactive"	NA	74	1	0	0	0	"ORF1p_HS_94_(34.543),ORF1p_PA2_34_(5.674),ORF1p_HS_105_(4.9)"	"ORF2p_PA2_31_(11.99),ORF2p_HS_116_(4.9)"	"0"	NA
"635"	"PXD004280"	"activated"	NA	75	1	0	0	0	"ORF1p_HS_94_(26.442),ORF1p_PA2_18_(9.923),ORF1p_HS_105_(9.923),ORF1p_PA2_15_(7.532),ORF1p_PA2_21_(7.532)"	"ORF2p_HS_116_(25.606),ORF2p_PA3_1_(9.923),ORF2p_PA2_15_(9.923),ORF2p_PA2_26_(9.923),ORF2p_HS_101_(7.532),ORF2p_PA2_34_(7.532)"	"Q9N2J8_(9.923)"	NA
"636"	"PXD004280"	"control"	NA	76	1	0	0	0	"ORF1p_HS_94_(7.668),ORF1p_PA2_24_(5.319),ORF1p_HS_105_(5.319),ORF1p_PA2_23_(5.319)"	"ORF2p_HS_116_(7.668),ORF2p_PA2_25_(5.319),ORF2p_PA2_26_(5.319),ORF2p_PA2_2_(5.319)"	"0"	NA
"637"	"PXD004280"	"inactive"	NA	77	1	0	0	0	"ORF1p_HS_94_(21.744),ORF1p_HS_26_(6.492),ORF1p_PA2_30_(6.492),ORF1p_HS_105_(6.492),ORF1p_HS_33_(5.16)"	"ORF2p_HS_116_(21.744),ORF2p_PA2_23_(13.139),ORF2p_HS_19_(5.16)"	"Q9N2J8_(6.492)"	NA
"638"	"PXD004280"	"activated"	NA	78	1	0	0	0	"0"	"0"	"0"	NA
"639"	"PXD004280"	"control"	NA	79	1	0	4.592186429061	0	"ORF1p_HS_94_(7.224),ORF1p_PA2_3_(4.592)"	"ORF2p_HS_116_(7.224),ORF2p_PA2_26_(4.592),ORF2p_HS_116_(4.592),ORF2p_PA2_23_(4.592)"	"c(P61576_(7.086), Q9XRX5_(4.592), P63132_(4.592))"	NA
"640"	"PXD004280"	"inactive"	NA	80	1	0	0	0	"0"	"0"	"0"	NA
"641"	"PXD004280"	"activated"	NA	81	1	0	0	0	"ORF1p_HS_1_(7.684),ORF1p_HS_94_(4.355)"	"ORF2p_PA2_14_(51.484),ORF2p_PA2_19_(7.684),ORF2p_HS_106_(7.684),ORF2p_HS_42_(7.684),ORF2p_PA2_29_(7.684),ORF2p_PA2_2_(6.762),ORF2p_PA2_26_(4.355),ORF2p_HS_116_(4.355)"	"c(C9JL84_(7.684), Q9N2J8_(7.684), P62684_(6.452))"	NA
"642"	"PXD004280"	"healthy"	NA	82	1	0	0	0	"ORF1p_HS_94_(11.707),ORF1p_HS_26_(4.614),ORF1p_PA2_27_(4.614),ORF1p_PA2_21_(4.614)"	"ORF2p_HS_116_(11.707),ORF2p_PA2_35_(4.614),ORF2p_HS_54_(4.614),ORF2p_PA2_26_(4.614),ORF2p_HOT_6_(4.614),ORF2p_HS_116_(4.614),ORF2p_HS_36_(4.614),ORF2p_PA2_20_(4.614),ORF2p_PA2_2_(4.614),ORF2p_PA2_34_(4.614)"	"0"	NA
"643"	"PXD004624"	"cachectic_melanoma"	NA	1	1	0	0	0	"ORF1p_HS_94_(78.571)"	"0"	"0"	NA
"644"	"PXD004624"	"cachectic_melanoma"	NA	1	1	0	0	0	"ORF1p_HS_94_(78.571)"	"0"	"0"	NA
"645"	"PXD004624"	"cachectic_melanoma"	NA	2	1	0	0	0	"0"	"0"	"0"	NA
"646"	"PXD004624"	"cachectic_melanoma"	NA	2	1	0	0	0	"0"	"0"	"0"	NA
"647"	"PXD004624"	"cachectic_melanoma"	NA	3	1	0	0	0	"ORF1p_HS_94_(46.154)"	"0"	"0"	NA
"648"	"PXD004624"	"cachectic_melanoma"	NA	3	1	0	0	0	"ORF1p_HS_94_(46.154)"	"0"	"0"	NA
"649"	"PXD004625"	"non-cachectic_melanoma"	NA	1	1	0	0	0	"ORF1p_HS_94_(28.75)"	"ORF2p_HS_116_(11.475)"	"0"	NA
"650"	"PXD004625"	"non-cachectic_melanoma"	NA	1	1	0	0	0	"ORF1p_HS_94_(28.75)"	"ORF2p_HS_116_(11.475)"	"0"	NA
"651"	"PXD004625"	"non-cachectic_melanoma"	NA	2	1	0	0	0	"0"	"0"	"0"	NA
"652"	"PXD004625"	"non-cachectic_melanoma"	NA	2	1	0	0	0	"0"	"0"	"0"	NA
"653"	"PXD004625"	"non-cachectic_melanoma"	NA	3	1	0	0	0	"0"	"0"	"0"	NA
"654"	"PXD004625"	"non-cachectic_melanoma"	NA	3	1	0	0	0	"0"	"0"	"0"	NA
"655"	"PXD004626"	"control_serum"	NA	1	1	0	0	0	"0"	"0"	"0"	NA
"656"	"PXD004626"	"control_serum"	NA	1	1	0	0	0	"0"	"0"	"0"	NA
"657"	"PXD004626"	"control_serum"	NA	2	1	0	22.34043	0	"0"	"0"	"0"	NA
"658"	"PXD004626"	"control_serum"	NA	2	1	0	22.34043	0	"0"	"0"	"0"	NA
"659"	"PXD004626"	"control_serum"	NA	3	1	0	0	0	"0"	"0"	"0"	NA
"660"	"PXD004626"	"control_serum"	NA	3	1	0	0	0	"0"	"0"	"0"	NA
"661"	"PXD004682"	"non-small cell lung carcinoma"	NA	1	1	0	0	0	"0"	"0"	"0"	NA
"662"	"PXD004682"	"non-small cell lung carcinoma"	NA	1	1	0	0	0	"0"	"0"	"0"	NA
"663"	"PXD004682"	"non-small cell lung carcinoma"	NA	2	1	0	0	0	"0"	"0"	"0"	NA
"664"	"PXD004682"	"non-small cell lung carcinoma"	NA	2	1	0	0	0	"0"	"0"	"0"	NA
"665"	"PXD004682"	"non-small cell lung carcinoma"	NA	3	1	0	0	0	"0"	"0"	"0"	NA
"666"	"PXD004682"	"non-small cell lung carcinoma"	NA	3	1	0	0	0	"0"	"0"	"0"	NA
"667"	"PXD004682"	"non-small cell lung carcinoma"	NA	4	1	0	0	0	"0"	"0"	"0"	NA
"668"	"PXD004682"	"non-small cell lung carcinoma"	NA	4	1	0	0	0	"0"	"0"	"0"	NA
"669"	"PXD004682"	"non-small cell lung carcinoma"	NA	5	1	0	0	0	"0"	"0"	"0"	NA
"670"	"PXD004682"	"non-small cell lung carcinoma"	NA	5	1	0	0	0	"0"	"0"	"0"	NA
"671"	"PXD004682"	"non-small cell lung carcinoma"	NA	6	1	0	0	0	"0"	"0"	"0"	NA
"672"	"PXD004682"	"non-small cell lung carcinoma"	NA	6	1	0	0	0	"0"	"0"	"0"	NA
"673"	"PXD004682"	"non-small cell lung carcinoma"	NA	7	1	0	0	0	"0"	"0"	"0"	NA
"674"	"PXD004682"	"non-small cell lung carcinoma"	NA	7	1	0	0	0	"0"	"0"	"0"	NA
"675"	"PXD004682"	"non-small cell lung carcinoma"	NA	8	1	0	0	0	"0"	"0"	"0"	NA
"676"	"PXD004682"	"non-small cell lung carcinoma"	NA	8	1	0	0	0	"0"	"0"	"0"	NA
"677"	"PXD004682"	"non-small cell lung carcinoma"	NA	9	1	0	0	0	"0"	"0"	"0"	NA
"678"	"PXD004682"	"non-small cell lung carcinoma"	NA	9	1	0	0	0	"0"	"0"	"0"	NA
"679"	"PXD004682"	"non-small cell lung carcinoma"	NA	10	1	0	0	0	"0"	"0"	"0"	NA
"680"	"PXD004682"	"non-small cell lung carcinoma"	NA	10	1	0	0	0	"0"	"0"	"0"	NA
"681"	"PXD004682"	"non-small cell lung carcinoma"	NA	11	1	0	0	0	"0"	"0"	"0"	NA
"682"	"PXD004682"	"non-small cell lung carcinoma"	NA	11	1	0	0	0	"0"	"0"	"0"	NA
"683"	"PXD004682"	"non-small cell lung carcinoma"	NA	12	1	0	0	0	"0"	"0"	"0"	NA
"684"	"PXD004682"	"non-small cell lung carcinoma"	NA	12	1	0	0	0	"0"	"0"	"0"	NA
"685"	"PXD004682"	"non-small cell lung carcinoma"	NA	13	1	0	0	0	"0"	"0"	"0"	NA
"686"	"PXD004682"	"non-small cell lung carcinoma"	NA	13	1	0	0	0	"0"	"0"	"0"	NA
"687"	"PXD004682"	"non-small cell lung carcinoma"	NA	14	1	0	0	0	"0"	"0"	"0"	NA
"688"	"PXD004682"	"non-small cell lung carcinoma"	NA	14	1	0	0	0	"0"	"0"	"0"	NA
"689"	"PXD004682"	"non-small cell lung carcinoma"	NA	15	1	0	0	0	"0"	"0"	"0"	NA
"690"	"PXD004682"	"non-small cell lung carcinoma"	NA	15	1	0	0	0	"0"	"0"	"0"	NA
"691"	"PXD004682"	"non-small cell lung carcinoma"	NA	16	1	0	0	0	"0"	"0"	"0"	NA
"692"	"PXD004682"	"non-small cell lung carcinoma"	NA	16	1	0	0	0	"0"	"0"	"0"	NA
"693"	"PXD004682"	"non-small cell lung carcinoma"	NA	17	1	0	0	0	"0"	"0"	"0"	NA
"694"	"PXD004682"	"non-small cell lung carcinoma"	NA	17	1	0	0	0	"0"	"0"	"0"	NA
"695"	"PXD004682"	"non-small cell lung carcinoma"	NA	18	1	0	0	0	"0"	"0"	"0"	NA
"696"	"PXD004682"	"non-small cell lung carcinoma"	NA	18	1	0	0	0	"0"	"0"	"0"	NA
"697"	"PXD004682"	"non-small cell lung carcinoma"	NA	19	1	0	0	0	"0"	"0"	"0"	NA
"698"	"PXD004682"	"non-small cell lung carcinoma"	NA	19	1	0	0	0	"0"	"0"	"0"	NA
"699"	"PXD004682"	"non-small cell lung carcinoma"	NA	20	1	0	0	0	"0"	"0"	"0"	NA
"700"	"PXD004682"	"non-small cell lung carcinoma"	NA	20	1	0	0	0	"0"	"0"	"0"	NA
"701"	"PXD004682"	"non-small cell lung carcinoma"	NA	21	1	0	0	0	"0"	"0"	"0"	NA
"702"	"PXD004682"	"non-small cell lung carcinoma"	NA	21	1	0	0	0	"0"	"0"	"0"	NA
"703"	"PXD004682"	"non-small cell lung carcinoma"	NA	22	1	0	0	0	"0"	"0"	"0"	NA
"704"	"PXD004682"	"non-small cell lung carcinoma"	NA	22	1	0	0	0	"0"	"0"	"0"	NA
"705"	"PXD004682"	"non-small cell lung carcinoma"	NA	23	1	0	0	0	"0"	"0"	"0"	NA
"706"	"PXD004682"	"non-small cell lung carcinoma"	NA	23	1	0	0	0	"0"	"0"	"0"	NA
"707"	"PXD004682"	"non-small cell lung carcinoma"	NA	24	1	0	0	0	"0"	"0"	"0"	NA
"708"	"PXD004682"	"non-small cell lung carcinoma"	NA	24	1	0	0	0	"0"	"0"	"0"	NA
"709"	"PXD004682"	"non-small cell lung carcinoma"	NA	25	1	0	0	0	"0"	"0"	"0"	NA
"710"	"PXD004682"	"non-small cell lung carcinoma"	NA	25	1	0	0	0	"0"	"0"	"0"	NA
"711"	"PXD004682"	"non-small cell lung carcinoma"	NA	26	1	0	0	0	"0"	"0"	"0"	NA
"712"	"PXD004682"	"non-small cell lung carcinoma"	NA	26	1	0	0	0	"0"	"0"	"0"	NA
"713"	"PXD004682"	"non-small cell lung carcinoma"	NA	27	1	0	0	0	"0"	"0"	"0"	NA
"714"	"PXD004682"	"non-small cell lung carcinoma"	NA	27	1	0	0	0	"0"	"0"	"0"	NA
"715"	"PXD004682"	"non-small cell lung carcinoma"	NA	28	1	0	0	0	"0"	"0"	"0"	NA
"716"	"PXD004682"	"non-small cell lung carcinoma"	NA	28	1	0	0	0	"0"	"0"	"0"	NA
"717"	"PXD004682"	"non-small cell lung carcinoma"	NA	29	1	0	0	0	"0"	"0"	"0"	NA
"718"	"PXD004682"	"non-small cell lung carcinoma"	NA	29	1	0	0	0	"0"	"0"	"0"	NA
"719"	"PXD004682"	"non-small cell lung carcinoma"	NA	30	1	0	0	0	"0"	"0"	"0"	NA
"720"	"PXD004682"	"non-small cell lung carcinoma"	NA	30	1	0	0	0	"0"	"0"	"0"	NA
"721"	"PXD004682"	"non-small cell lung carcinoma"	NA	31	1	0	0	0	"0"	"0"	"0"	NA
"722"	"PXD004682"	"non-small cell lung carcinoma"	NA	31	1	0	0	0	"0"	"0"	"0"	NA
"723"	"PXD004682"	"non-small cell lung carcinoma"	NA	32	1	0	0	0	"0"	"0"	"0"	NA
"724"	"PXD004682"	"non-small cell lung carcinoma"	NA	32	1	0	0	0	"0"	"0"	"0"	NA
"725"	"PXD004682"	"non-small cell lung carcinoma"	NA	33	1	0	0	0	"0"	"0"	"0"	NA
"726"	"PXD004682"	"non-small cell lung carcinoma"	NA	33	1	0	0	0	"0"	"0"	"0"	NA
"727"	"PXD004682"	"non-small cell lung carcinoma"	NA	34	1	0	0	0	"0"	"0"	"0"	NA
"728"	"PXD004682"	"non-small cell lung carcinoma"	NA	34	1	0	0	0	"0"	"0"	"0"	NA
"729"	"PXD004682"	"non-small cell lung carcinoma"	NA	35	1	0	0	0	"0"	"0"	"0"	NA
"730"	"PXD004682"	"non-small cell lung carcinoma"	NA	35	1	0	0	0	"0"	"0"	"0"	NA
"731"	"PXD004682"	"non-small cell lung carcinoma"	NA	36	1	0	0	0	"0"	"0"	"0"	NA
"732"	"PXD004682"	"non-small cell lung carcinoma"	NA	36	1	0	0	0	"0"	"0"	"0"	NA
"733"	"PXD004682"	"non-small cell lung carcinoma"	NA	37	1	0	0	0	"0"	"0"	"0"	NA
"734"	"PXD004682"	"non-small cell lung carcinoma"	NA	37	1	0	0	0	"0"	"0"	"0"	NA
"735"	"PXD004682"	"non-small cell lung carcinoma"	NA	38	1	0	0	0	"0"	"0"	"0"	NA
"736"	"PXD004682"	"non-small cell lung carcinoma"	NA	38	1	0	0	0	"0"	"0"	"0"	NA
"737"	"PXD004682"	"non-small cell lung carcinoma"	NA	39	1	0	0	0	"0"	"0"	"0"	NA
"738"	"PXD004682"	"non-small cell lung carcinoma"	NA	39	1	0	0	0	"0"	"0"	"0"	NA
"739"	"PXD004682"	"non-small cell lung carcinoma"	NA	40	1	0	0	0	"0"	"0"	"0"	NA
"740"	"PXD004682"	"non-small cell lung carcinoma"	NA	40	1	0	0	0	"0"	"0"	"0"	NA
"741"	"PXD004682"	"non-small cell lung carcinoma"	NA	41	1	0	0	0	"0"	"0"	"0"	NA
"742"	"PXD004682"	"non-small cell lung carcinoma"	NA	41	1	0	0	0	"0"	"0"	"0"	NA
"743"	"PXD004682"	"non-small cell lung carcinoma"	NA	42	1	0	0	0	"0"	"0"	"0"	NA
"744"	"PXD004682"	"non-small cell lung carcinoma"	NA	42	1	0	0	0	"0"	"0"	"0"	NA
"745"	"PXD004682"	"non-small cell lung carcinoma"	NA	43	1	0	0	0	"0"	"0"	"0"	NA
"746"	"PXD004682"	"non-small cell lung carcinoma"	NA	43	1	0	0	0	"0"	"0"	"0"	NA
"747"	"PXD004682"	"non-small cell lung carcinoma"	NA	44	1	0	0	0	"0"	"0"	"0"	NA
"748"	"PXD004682"	"non-small cell lung carcinoma"	NA	44	1	0	0	0	"0"	"0"	"0"	NA
"749"	"PXD004682"	"non-small cell lung carcinoma"	NA	45	1	0	0	0	"0"	"0"	"0"	NA
"750"	"PXD004682"	"non-small cell lung carcinoma"	NA	45	1	0	0	0	"0"	"0"	"0"	NA
"751"	"PXD004682"	"non-small cell lung carcinoma"	NA	46	1	0	0	0	"0"	"0"	"0"	NA
"752"	"PXD004682"	"non-small cell lung carcinoma"	NA	46	1	0	0	0	"0"	"0"	"0"	NA
"753"	"PXD004682"	"non-small cell lung carcinoma"	NA	47	1	0	0	0	"0"	"0"	"0"	NA
"754"	"PXD004682"	"non-small cell lung carcinoma"	NA	47	1	0	0	0	"0"	"0"	"0"	NA
"755"	"PXD004682"	"non-small cell lung carcinoma"	NA	48	1	0	0	0	"0"	"0"	"0"	NA
"756"	"PXD004682"	"non-small cell lung carcinoma"	NA	48	1	0	0	0	"0"	"0"	"0"	NA
"757"	"PXD004682"	"non-small cell lung carcinoma"	NA	49	1	0	0	0	"0"	"0"	"0"	NA
"758"	"PXD004682"	"non-small cell lung carcinoma"	NA	49	1	0	0	0	"0"	"0"	"0"	NA
"759"	"PXD004682"	"non-small cell lung carcinoma"	NA	50	1	0	0	0	"0"	"0"	"0"	NA
"760"	"PXD004682"	"non-small cell lung carcinoma"	NA	50	1	0	0	0	"0"	"0"	"0"	NA
"761"	"PXD004682"	"non-small cell lung carcinoma"	NA	51	1	0	0	0	"0"	"0"	"0"	NA
"762"	"PXD004682"	"non-small cell lung carcinoma"	NA	51	1	0	0	0	"0"	"0"	"0"	NA
"763"	"PXD004682"	"non-small cell lung carcinoma"	NA	52	1	0	0	0	"0"	"0"	"0"	NA
"764"	"PXD004682"	"non-small cell lung carcinoma"	NA	52	1	0	0	0	"0"	"0"	"0"	NA
"765"	"PXD004682"	"non-small cell lung carcinoma"	NA	53	1	0	0	0	"0"	"0"	"0"	NA
"766"	"PXD004682"	"non-small cell lung carcinoma"	NA	53	1	0	0	0	"0"	"0"	"0"	NA
"767"	"PXD004682"	"non-small cell lung carcinoma"	NA	54	1	0	0	0	"0"	"0"	"0"	NA
"768"	"PXD004682"	"non-small cell lung carcinoma"	NA	54	1	0	0	0	"0"	"0"	"0"	NA
"769"	"PXD004682"	"non-small cell lung carcinoma"	NA	55	1	0	0	0	"0"	"0"	"0"	NA
"770"	"PXD004682"	"non-small cell lung carcinoma"	NA	55	1	0	0	0	"0"	"0"	"0"	NA
"771"	"PXD004682"	"non-small cell lung carcinoma"	NA	56	1	0	0	0	"0"	"0"	"0"	NA
"772"	"PXD004682"	"non-small cell lung carcinoma"	NA	56	1	0	0	0	"0"	"0"	"0"	NA
"773"	"PXD004682"	"non-small cell lung carcinoma"	NA	57	1	0	0	0	"0"	"0"	"0"	NA
"774"	"PXD004682"	"non-small cell lung carcinoma"	NA	57	1	0	0	0	"0"	"0"	"0"	NA
"775"	"PXD004682"	"non-small cell lung carcinoma"	NA	58	1	0	0	0	"0"	"0"	"0"	NA
"776"	"PXD004682"	"non-small cell lung carcinoma"	NA	58	1	0	0	0	"0"	"0"	"0"	NA
"777"	"PXD004682"	"non-small cell lung carcinoma"	NA	59	1	0	0	0	"0"	"0"	"0"	NA
"778"	"PXD004682"	"non-small cell lung carcinoma"	NA	59	1	0	0	0	"0"	"0"	"0"	NA
"779"	"PXD004682"	"non-small cell lung carcinoma"	NA	60	1	0	0	0	"0"	"0"	"0"	NA
"780"	"PXD004682"	"non-small cell lung carcinoma"	NA	60	1	0	0	0	"0"	"0"	"0"	NA
"781"	"PXD004682"	"non-small cell lung carcinoma"	NA	61	1	0	0	0	"0"	"0"	"0"	NA
"782"	"PXD004682"	"non-small cell lung carcinoma"	NA	61	1	0	0	0	"0"	"0"	"0"	NA
"783"	"PXD004682"	"non-small cell lung carcinoma"	NA	62	1	0	0	0	"0"	"0"	"0"	NA
"784"	"PXD004682"	"non-small cell lung carcinoma"	NA	62	1	0	0	0	"0"	"0"	"0"	NA
"785"	"PXD004682"	"non-small cell lung carcinoma"	NA	63	1	0	0	0	"0"	"0"	"0"	NA
"786"	"PXD004682"	"non-small cell lung carcinoma"	NA	63	1	0	0	0	"0"	"0"	"0"	NA
"787"	"PXD004682"	"non-small cell lung carcinoma"	NA	64	1	0	0	0	"0"	"0"	"0"	NA
"788"	"PXD004682"	"non-small cell lung carcinoma"	NA	64	1	0	0	0	"0"	"0"	"0"	NA
"789"	"PXD004682"	"non-small cell lung carcinoma"	NA	65	1	0	0	0	"0"	"0"	"0"	NA
"790"	"PXD004682"	"non-small cell lung carcinoma"	NA	65	1	0	0	0	"0"	"0"	"0"	NA
"791"	"PXD004682"	"non-small cell lung carcinoma"	NA	66	1	0	0	0	"0"	"0"	"0"	NA
"792"	"PXD004682"	"non-small cell lung carcinoma"	NA	66	1	0	0	0	"0"	"0"	"0"	NA
"793"	"PXD004682"	"non-small cell lung carcinoma"	NA	67	1	0	0	0	"0"	"0"	"0"	NA
"794"	"PXD004682"	"non-small cell lung carcinoma"	NA	67	1	0	0	0	"0"	"0"	"0"	NA
"795"	"PXD004682"	"non-small cell lung carcinoma"	NA	68	1	0	0	0	"0"	"0"	"0"	NA
"796"	"PXD004682"	"non-small cell lung carcinoma"	NA	68	1	0	0	0	"0"	"0"	"0"	NA
"797"	"PXD004682"	"non-small cell lung carcinoma"	NA	69	1	0	0	0	"0"	"0"	"0"	NA
"798"	"PXD004682"	"non-small cell lung carcinoma"	NA	69	1	0	0	0	"0"	"0"	"0"	NA
"799"	"PXD004682"	"non-small cell lung carcinoma"	NA	70	1	0	0	0	"0"	"0"	"0"	NA
